painting_url,short_name,painting_info_detail,period_code,creation_date,creation_place,dimension,exibit_place,technique,title,file_name,width,height
http://www.wga.hu/art/r/rubens/10religi/08religi.jpg,rubens,"
,Annunciation,
1609-10,
Oil on canvas, 224 x 200 cm,
Kunsthistorisches Museum, Vienna,

",1,1609-10,,224 x 200 cm,"Kunsthistorisches Museum, Vienna",Oil on canvas,Annunciation,rubens_10religi_08religi.jpg,1030,1129
http://www.wga.hu/art/r/rubens/10religi/09religi.jpg,rubens,"
,The Crucified Christ,
1610-11,
Oil on canvas, 219 x 122 cm,
Koninklijk Museum voor Schone Kunsten, Antwerp,

",1,1610-11,,219 x 122 cm,"Koninklijk Museum voor Schone Kunsten, Antwerp",Oil on canvas,The Crucified Christ,rubens_10religi_09religi.jpg,667,1160
http://www.wga.hu/art/r/rubens/10religi/10religi.jpg,rubens,"
,The Entombment,
1611-12,
Oil on wood, 88 x 66 cm,
National Gallery of Canada, Ottawa,

",1,1611-12,,88 x 66 cm,"National Gallery of Canada, Ottawa",Oil on wood,The Entombment,rubens_10religi_10religi.jpg,970,1300
http://www.wga.hu/art/r/rubens/10religi/11religi.jpg,rubens,"
,St James the Apostle,
1612-13,
Oil on panel, 108 x 84 cm,
Museo del Prado, Madrid,

",1,1612-13,,108 x 84 cm,"Museo del Prado, Madrid",Oil on panel,St James the Apostle,rubens_10religi_11religi.jpg,705,938
http://www.wga.hu/art/r/rubens/10religi/12religi.jpg,rubens,"
,The Incredulity of St Thomas,
1613-15,
Oil on wood, 143 x 123 cm (central panel), 146 x 55 cm (side panels),
Koninklijk Museum voor Schone Kunsten, Antwerp,

",1,1613-15,,143 x 123 cm,"Koninklijk Museum voor Schone Kunsten, Antwerp","Oil on wood,  (central panel), 146 x 55 cm (side panels)",The Incredulity of St Thomas,rubens_10religi_12religi.jpg,1354,770
http://www.wga.hu/art/r/rubens/10religi/13relig1.jpg,rubens,"
,Lamentation over the Dead Christ,
1613-14,
Oil on canvas, 151 x 204 cm,
Liechtenstein Museum, Vienna,

",1,1613-14,,151 x 204 cm,"Liechtenstein Museum, Vienna",Oil on canvas,Lamentation over the Dead Christ,rubens_10religi_13relig1.jpg,1600,1117
http://www.wga.hu/art/r/rubens/10religi/13religi.jpg,rubens,"
,St Sebastian,
c. 1614,
Oil on canvas, 200 x 120 cm,
Staatliche Museen, Berlin,

",1,c. 1614,,200 x 120 cm,"Staatliche Museen, Berlin",Oil on canvas,St Sebastian,rubens_10religi_13religi.jpg,750,1174
http://www.wga.hu/art/r/rubens/10religi/14religi.jpg,rubens,"
,The Lamentation,
1614,
Oil on wood, 41 x 53 cm,
Kunsthistorisches Museum, Vienna,

",1,1614,,41 x 53 cm,"Kunsthistorisches Museum, Vienna",Oil on wood,The Lamentation,rubens_10religi_14religi.jpg,1250,951
http://www.wga.hu/art/r/rubens/10religi/15religi.jpg,rubens,"
,The Holy Family with Sts Elizabeth and John the Baptist,
c. 1614,
Oil on panel, 138 x 102 cm,
Wallace Collection, London,

",1,c. 1614,,138 x 102 cm,"Wallace Collection, London",Oil on panel,The Holy Family with Sts Elizabeth and John the Baptist,rubens_10religi_15religi.jpg,894,1200
http://www.wga.hu/art/r/rubens/10religi/161relig.jpg,rubens,"
,The Four Evangelists,
c. 1614,
Oil on canvas, 224 x 270 cm,
Schloss Sanssouci, Potsdam,

",1,c. 1614,,224 x 270 cm,"Schloss Sanssouci, Potsdam",Oil on canvas,The Four Evangelists,rubens_10religi_161relig.jpg,1300,1060
http://www.wga.hu/art/r/rubens/10religi/16religi.jpg,rubens,"
,The Holy Family with St Elizabeth,
1614-15,
Oil on wood, 114 x 80 cm,
Galleria Palatina (Palazzo Pitti), Florence,

",1,1614-15,,114 x 80 cm,"Galleria Palatina (Palazzo Pitti), Florence",Oil on wood,The Holy Family with St Elizabeth,rubens_10religi_16religi.jpg,900,1162
http://www.wga.hu/art/r/rubens/10religi/17religi.jpg,rubens,"
,The Virgin and Child with St Elizabeth and the Infant St John the Baptist,
c. 1615,
Oil on canvas, 151 x 113 cm,
Fundación Colección Thyssen-Bornemisza, Pedralbes,

",1,c. 1615,,151 x 113 cm,"Fundación Colección Thyssen-Bornemisza, Pedralbes",Oil on canvas,The Virgin and Child with St Elizabeth and the Infant St John the Baptist,rubens_10religi_17religi.jpg,907,1300
http://www.wga.hu/art/r/rubens/10religi/18religi.jpg,rubens,"
,Virgin in Adoration before the Christ Child,
c. 1615,
Oil on panel, 65 x 50 cm,
Rockox House, Antwerp,

",1,c. 1615,,65 x 50 cm,"Rockox House, Antwerp",Oil on panel,Virgin in Adoration before the Christ Child,rubens_10religi_18religi.jpg,857,1114
http://www.wga.hu/art/r/rubens/10religi/19religi.jpg,rubens,"
,The Holy Family with the Basket,
c. 1616,
Oil on panel, 169 x 128 cm,
Schloss Sanssouci, Potsdam,

",1,c. 1616,,169 x 128 cm,"Schloss Sanssouci, Potsdam",Oil on panel,The Holy Family with the Basket,rubens_10religi_19religi.jpg,810,1136
http://www.wga.hu/art/r/rubens/10religi/20religi.jpg,rubens,"
,The Stigmatization of St Francis,
c. 1616,
Oil on canvas, 382 x 243 cm,
Wallraf-Richartz-Museum, Cologne,

",1,c. 1616,,382 x 243 cm,"Wallraf-Richartz-Museum, Cologne",Oil on canvas,The Stigmatization of St Francis,rubens_10religi_20religi.jpg,800,1262
http://www.wga.hu/art/r/rubens/10religi/21religi.jpg,rubens,"
,Christ Resurrected,
c. 1616,
Oil on canvas, 183 x 155 cm,
Galleria Palatina (Palazzo Pitti), Florence,

",1,c. 1616,,183 x 155 cm,"Galleria Palatina (Palazzo Pitti), Florence",Oil on canvas,Christ Resurrected,rubens_10religi_21religi.jpg,1000,1213
http://www.wga.hu/art/r/rembrand/41misc/00misc.jpg,rembrand,"
,A Peddler Selling Spectacles (The Allegory of Sight),
c. 1624,
Oil on oak panel, 21 x 18 cm,
Stedelijk Museum De Lakenhal, Leiden,

",16,c. 1624,,21 x 18 cm,"Stedelijk Museum De Lakenhal, Leiden",Oil on oak panel,A Peddler Selling Spectacles (The Allegory of Sight),rembrand_41misc_00misc.jpg,719,900
http://www.wga.hu/art/r/rembrand/41misc/01misc.jpg,rembrand,"
,The Music Party ,
1626,
Oil on wood, 64 x 48 cm,
Rijksmuseum, Amsterdam,

",16,1626,,64 x 48 cm,"Rijksmuseum, Amsterdam",Oil on wood,The Music Party ,rembrand_41misc_01misc.jpg,1051,1400
http://www.wga.hu/art/r/rembrand/41misc/02misc.jpg,rembrand,"
,Parable of the Rich Man,
1627,
Oil on oak, 32 x 42 cm,
Staatliche Museen, Berlin,

",16,1627,,32 x 42 cm,"Staatliche Museen, Berlin",Oil on oak,Parable of the Rich Man,rembrand_41misc_02misc.jpg,1600,1180
http://www.wga.hu/art/r/rembrand/41misc/03misc.jpg,rembrand,"
,Interior with Figures (""La Main chaude""),
c. 1628,
Oil on oak panel, 21 x 27 cm,
National Gallery of Ireland, Dublin,

",16,c. 1628,,21 x 27 cm,"National Gallery of Ireland, Dublin",Oil on oak panel,"Interior with Figures (""La Main chaude"")",rembrand_41misc_03misc.jpg,1100,850
http://www.wga.hu/art/r/rembrand/41misc/04misc.jpg,rembrand,"
,Scholar Reading,
1631,
Oil on panel, 60 x 48 cm,
Nationalmuseum, Stockholm,

",16,1631,,60 x 48 cm,"Nationalmuseum, Stockholm",Oil on panel,Scholar Reading,rembrand_41misc_04misc.jpg,800,1022
http://www.wga.hu/art/r/rembrand/41misc/05misc.jpg,rembrand,"
,Old Man in an Interior with Winding Staircase,
1632,
Oil on panel, 29 x 33 cm,
Musée du Louvre, Paris,

",16,1632,,29 x 33 cm,"Musée du Louvre, Paris",Oil on panel,Old Man in an Interior with Winding Staircase,rembrand_41misc_05misc.jpg,971,800
http://www.wga.hu/art/r/rembrand/41misc/06misc.jpg,rembrand,"
,Rembrandt and Saskia in the Scene of the Prodigal Son in the Tavern,
c. 1635,
Oil on canvas, 161 x 131 cm,
Gemäldegalerie, Dresden,

",16,c. 1635,,161 x 131 cm,"Gemäldegalerie, Dresden",Oil on canvas,Rembrandt and Saskia in the Scene of the Prodigal Son in the Tavern,rembrand_41misc_06misc.jpg,1200,1503
http://www.wga.hu/art/r/rembrand/41misc/08misc.jpg,rembrand,"
,Still-Life with Two Dead Peacocks and a Girl,
c. 1639,
Oil on canvas, 145 x 135 cm,
Rijksmuseum, Amsterdam,

",16,c. 1639,,145 x 135 cm,"Rijksmuseum, Amsterdam",Oil on canvas,Still-Life with Two Dead Peacocks and a Girl,rembrand_41misc_08misc.jpg,1000,1065
http://www.wga.hu/art/r/rembrand/41misc/09misc.jpg,rembrand,"
,The Slaughtered Ox,
1655,
Oil on wood, 94 x 69 cm,
Musée du Louvre, Paris,

",16,1655,,94 x 69 cm,"Musée du Louvre, Paris",Oil on wood,The Slaughtered Ox,rembrand_41misc_09misc.jpg,1089,1500
http://www.wga.hu/art/r/rembrand/41misc/10misc.jpg,rembrand,"
,Two Africans,
1661,
Oil on canvas, 78 x 64 cm,
Mauritshuis, The Hague,

",16,1661,,78 x 64 cm,"Mauritshuis, The Hague",Oil on canvas,Two Africans,rembrand_41misc_10misc.jpg,1063,1300
http://www.wga.hu/art/r/rembrand/31landsc/01landsc.jpg,rembrand,"
,Landscape with a Stone Bridge,
c. 1638,
Oil on panel, 30 x 43 cm,
Rijksmuseum, Amsterdam,

",15,c. 1638,,30 x 43 cm,"Rijksmuseum, Amsterdam",Oil on panel,Landscape with a Stone Bridge,rembrand_31landsc_01landsc.jpg,1423,1000
http://www.wga.hu/art/r/rembrand/31landsc/02landsc.jpg,rembrand,"
,Landscape with a Stone Bridge,
c. 1638,
Oil on panel, 30 x 43 cm,
Rijksmuseum, Amsterdam,

",15,c. 1638,,30 x 43 cm,"Rijksmuseum, Amsterdam",Oil on panel,Landscape with a Stone Bridge,rembrand_31landsc_02landsc.jpg,1105,770
http://www.wga.hu/art/r/rembrand/31landsc/04landsc.jpg,rembrand,"
,Landscape with the Good Samaritan,
1638,
Oil on oak panel, 47 x 66 cm,
Czartoryski Museum, Cracow,

",15,1638,,47 x 66 cm,"Czartoryski Museum, Cracow",Oil on oak panel,Landscape with the Good Samaritan,rembrand_31landsc_04landsc.jpg,1165,800
http://www.wga.hu/art/r/rembrand/31landsc/05landsc.jpg,rembrand,"
,Stormy Landscape,
c. 1638,
Oil on wood, 52 x 72 cm,
Herzog Anton Ulrich-Museum, Braunschweig,

",15,c. 1638,,52 x 72 cm,"Herzog Anton Ulrich-Museum, Braunschweig",Oil on wood,Stormy Landscape,rembrand_31landsc_05landsc.jpg,1131,800
http://www.wga.hu/art/r/rembrand/31landsc/06landsc.jpg,rembrand,"
,River Valley with Ruins,
1637-40,
Oil on panel, 67 x 88 cm,
Staatliche Museen, Kassel,

",15,1637-40,,67 x 88 cm,"Staatliche Museen, Kassel",Oil on panel,River Valley with Ruins,rembrand_31landsc_06landsc.jpg,1300,966
http://www.wga.hu/art/r/rembrand/31landsc/07landsc.jpg,rembrand,"
,Landscape with Buildings,
1642-46,
Oil on panel, 45 x 70 cm,
Musée du Louvre, Paris,

",15,1642-46,,45 x 70 cm,"Musée du Louvre, Paris",Oil on panel,Landscape with Buildings,rembrand_31landsc_07landsc.jpg,1491,1100
http://www.wga.hu/art/r/rembrand/31landsc/08landsc.jpg,rembrand,"
,Winter Landscape,
1646,
Oil on oak, 17 x 23 cm,
Staatliche Museen, Kassel,

",15,1646,,17 x 23 cm,"Staatliche Museen, Kassel",Oil on oak,Winter Landscape,rembrand_31landsc_08landsc.jpg,809,600
http://www.wga.hu/art/r/rembrand/31landsc/09landsc.jpg,rembrand,"
,The Mill,
c. 1650,
Oil on canvas, 87.5 x 105.5 cm,
National Gallery of Art, Washington,

",15,c. 1650,,87,"National Gallery of Art, Washington","Oil on canvas, .5 x 105.5 cm",The Mill,rembrand_31landsc_09landsc.jpg,994,834
http://www.wga.hu/art/r/rembrand/27self/01sp1626.jpg,rembrand,"
,The Artist in his Studio,
c. 1626,
Oil on canvas, 25 x 32 cm,
Museum of Fine Arts, Boston,

",14,c. 1626,,25 x 32 cm,"Museum of Fine Arts, Boston",Oil on canvas,The Artist in his Studio,rembrand_27self_01sp1626.jpg,1031,805
http://www.wga.hu/art/r/rembrand/27self/03sp1628.jpg,rembrand,"
,Self-Portrait,
1628,
Oil on wood, 23 x 19 cm,
Rijksmuseum, Amsterdam,

",14,1628,,23 x 19 cm,"Rijksmuseum, Amsterdam",Oil on wood,Self-Portrait,rembrand_27self_03sp1628.jpg,745,900
http://www.wga.hu/art/r/rembrand/27self/04sp1629.jpg,rembrand,"
,Self-Portrait,
1629,
Oil on panel, 16 x 13 cm,
Alte Pinakothek, Munich,

",14,1629,,16 x 13 cm,"Alte Pinakothek, Munich",Oil on panel,Self-Portrait,rembrand_27self_04sp1629.jpg,800,966
http://www.wga.hu/art/r/rembrand/27self/05sp1629.jpg,rembrand,"
,Self-Portrait,
c. 1629,
Oil on wood, 44 x 34 cm,
Museum of Art, Indianapolis,

",14,c. 1629,,44 x 34 cm,"Museum of Art, Indianapolis",Oil on wood,Self-Portrait,rembrand_27self_05sp1629.jpg,931,1200
http://www.wga.hu/art/r/rembrand/27self/06sp1629.jpg,rembrand,"
,Self-Portrait with Lace Collar,
c. 1629,
Oil on canvas, 38 x 29 cm,
Mauritshuis, The Hague,

",14,c. 1629,,38 x 29 cm,"Mauritshuis, The Hague",Oil on canvas,Self-Portrait with Lace Collar,rembrand_27self_06sp1629.jpg,800,1035
http://www.wga.hu/art/r/rembrand/27self/07sp1629.jpg,rembrand,"
,Self-Portrait with Gorget,
1629,
Oil on panel, 38 x 31 cm,
Staatliche Museen, Kassel,

",14,1629,,38 x 31 cm,"Staatliche Museen, Kassel",Oil on panel,Self-Portrait with Gorget,rembrand_27self_07sp1629.jpg,974,1200
http://www.wga.hu/art/r/rembrand/27self/07sp1630.jpg,rembrand,"
,Self-Portrait,
c. 1630,
Oil on panel, 70 x 57 cm,
Walker Art Gallery, Liverpool,

",14,c. 1630,,70 x 57 cm,"Walker Art Gallery, Liverpool",Oil on panel,Self-Portrait,rembrand_27self_07sp1630.jpg,1000,1251
http://www.wga.hu/art/r/rembrand/27self/08sp1631.jpg,rembrand,"
,Self-Portrait in Oriental Costume with Poodle,
1631-33,
Oil on panel, 67 x 52 cm,
Musée du Petit Palais, Paris,

",14,1631-33,,67 x 52 cm,"Musée du Petit Palais, Paris",Oil on panel,Self-Portrait in Oriental Costume with Poodle,rembrand_27self_08sp1631.jpg,1149,1500
http://www.wga.hu/art/r/rembrand/27self/09sp1633.jpg,rembrand,"
,Self-Portrait Wearing a Toque and a Gold Chain,
1633,
Oil on wood, 70 x 53 cm,
Musée du Louvre, Paris,

",14,1633,,70 x 53 cm,"Musée du Louvre, Paris",Oil on wood,Self-Portrait Wearing a Toque and a Gold Chain,rembrand_27self_09sp1633.jpg,900,1169
http://www.wga.hu/art/r/rembrand/27self/10sp1634.jpg,rembrand,"
,Self-Portrait,
1634,
Oil on panel, 71 x 55 cm,
Private collection,

",14,1634,,71 x 55 cm,Private collection,Oil on panel,Self-Portrait,rembrand_27self_10sp1634.jpg,931,1200
http://www.wga.hu/art/r/rembrand/27self/11sp1634.jpg,rembrand,"
,Self-Portrait as a Young Man ,
1634,
Oil on wood, 62 x 54 cm,
Galleria degli Uffizi, Florence,

",14,1634,,62 x 54 cm,"Galleria degli Uffizi, Florence",Oil on wood,Self-Portrait as a Young Man ,rembrand_27self_11sp1634.jpg,900,1066
http://www.wga.hu/art/r/rembrand/27self/12sp1634.jpg,rembrand,"
,Self-Portrait with Velvet Beret and Furred Mantel,
1634,
Oil on oak, 58 x 48 cm,
Staatliche Museen, Berlin,

",14,1634,,58 x 48 cm,"Staatliche Museen, Berlin",Oil on oak,Self-Portrait with Velvet Beret and Furred Mantel,rembrand_27self_12sp1634.jpg,850,1023
http://www.wga.hu/art/r/rembrand/27self/13sp1634.jpg,rembrand,"
,Portrait of Rembrandt with Gorget and Helmet,
1634,
Oil on panel, 84 x 61 cm,
Staatliche Museen, Kassel,

",14,1634,,84 x 61 cm,"Staatliche Museen, Kassel",Oil on panel,Portrait of Rembrandt with Gorget and Helmet,rembrand_27self_13sp1634.jpg,1094,1300
http://www.wga.hu/art/r/rembrand/27self/13sp1640.jpg,rembrand,"
,Self-Portrait,
1640,
Oil on canvas, 102 x 80 cm,
National Gallery, London,

",14,1640,,102 x 80 cm,"National Gallery, London",Oil on canvas,Self-Portrait,rembrand_27self_13sp1640.jpg,922,1103
http://www.wga.hu/art/r/rembrand/27self/14sp1643.jpg,rembrand,"
,Self-Portrait,
c. 1640,
Oil on panel, 72 x 55 cm,
Museo Thyssen-Bornemisza, Madrid,

",14,c. 1640,,72 x 55 cm,"Museo Thyssen-Bornemisza, Madrid",Oil on panel,Self-Portrait,rembrand_27self_14sp1643.jpg,750,935
http://www.wga.hu/art/r/rembrand/27self/15sp1657.jpg,rembrand,"
,Little Self-Portrait,
c. 1657,
Oil on wood, 49 x 41 cm,
Kunsthistorisches Museum, Vienna,

",14,c. 1657,,49 x 41 cm,"Kunsthistorisches Museum, Vienna",Oil on wood,Little Self-Portrait,rembrand_27self_15sp1657.jpg,730,875
http://www.wga.hu/art/r/rembrand/27self/16sp1658.jpg,rembrand,"
,Self-Portrait,
1658,
Oil on canvas, 134 x 104 cm,
Frick Collection, New York,

",14,1658,,134 x 104 cm,"Frick Collection, New York",Oil on canvas,Self-Portrait,rembrand_27self_16sp1658.jpg,808,1070
http://www.wga.hu/art/r/rembrand/27self/17sp1659.jpg,rembrand,"
,Self-Portrait,
1659,
Oil on canvas, 85 x 66 cm,
National Gallery of Art, Washington,

",14,1659,,85 x 66 cm,"National Gallery of Art, Washington",Oil on canvas,Self-Portrait,rembrand_27self_17sp1659.jpg,746,950
http://www.wga.hu/art/r/rembrand/27self/18sp1660.jpg,rembrand,"
,Self-Portrait,
1660,
Oil on canvas, 80 x 67 cm,
Metropolitan Museum of Art, New York,

",14,1660,,80 x 67 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Self-Portrait,rembrand_27self_18sp1660.jpg,1337,1600
http://www.wga.hu/art/r/rembrand/27self/19sp1660.jpg,rembrand,"
,Portrait of the Artist at His Easel,
1660,
Oil on canvas, 111 x 85 cm,
Musée du Louvre, Paris,

",14,1660,,111 x 85 cm,"Musée du Louvre, Paris",Oil on canvas,Portrait of the Artist at His Easel,rembrand_27self_19sp1660.jpg,1045,1300
http://www.wga.hu/art/r/rembrand/27self/20sp1661.jpg,rembrand,"
,Self-Portrait,
1661,
Oil on canvas, 114 x 94 cm,
Iveagh Bequest, Kenwood House, London,

",14,1661,,114 x 94 cm,"Iveagh Bequest, Kenwood House, London",Oil on canvas,Self-Portrait,rembrand_27self_20sp1661.jpg,1200,1397
http://www.wga.hu/art/r/rembrand/27self/21sp1661.jpg,rembrand,"
,Self-Portrait as the Apostle Paul,
1661,
Oil on canvas, 91 x 77 cm,
Rijksmuseum, Amsterdam,

",14,1661,,91 x 77 cm,"Rijksmuseum, Amsterdam",Oil on canvas,Self-Portrait as the Apostle Paul,rembrand_27self_21sp1661.jpg,1100,1321
http://www.wga.hu/art/r/rembrand/27self/22sp1668.jpg,rembrand,"
,Self-Portrait,
1668-69,
Oil on canvas, 82,5 x 65 cm,
Wallraf-Richartz-Museum, Cologne,

",14,1668-69,,82,"Wallraf-Richartz-Museum, Cologne","Oil on canvas, ,5 x 65 cm",Self-Portrait,rembrand_27self_22sp1668.jpg,741,947
http://www.wga.hu/art/r/rembrand/27self/22sp1669.jpg,rembrand,"
,Self-Portrait,
1669,
Oil on canvas, 71 x 54 cm,
Galleria degli Uffizi, Florence,

",14,1669,,71 x 54 cm,"Galleria degli Uffizi, Florence",Oil on canvas,Self-Portrait,rembrand_27self_22sp1669.jpg,1000,1306
http://www.wga.hu/art/r/rembrand/27self/23sp1669.jpg,rembrand,"
,Self-Portrait,
1669,
Oil on canvas, 86 x 71 cm,
National Gallery, London,

",14,1669,,86 x 71 cm,"National Gallery, London",Oil on canvas,Self-Portrait,rembrand_27self_23sp1669.jpg,831,1020
http://www.wga.hu/art/r/rembrand/27self/24sp1669.jpg,rembrand,"
,Self-Portrait,
1669,
Oil on canvas, 65 x 60 cm,
Mauritshuis, The Hague,

",14,1669,,65 x 60 cm,"Mauritshuis, The Hague",Oil on canvas,Self-Portrait,rembrand_27self_24sp1669.jpg,1352,1500
http://www.wga.hu/art/r/rembrand/26group/01group.jpg,rembrand,"
,The Anatomy Lecture of Dr. Nicolaes Tulp,
1632,
Oil on canvas, 170 x 217 cm,
Mauritshuis, The Hague,

",13,1632,,170 x 217 cm,"Mauritshuis, The Hague",Oil on canvas,The Anatomy Lecture of Dr. Nicolaes Tulp,rembrand_26group_01group.jpg,1700,1323
http://www.wga.hu/art/r/rembrand/26group/05group.jpg,rembrand,"
,The Nightwatch,
1642,
Oil on canvas, 363 x 437 cm,
Rijksmuseum, Amsterdam,

",13,1642,,363 x 437 cm,"Rijksmuseum, Amsterdam",Oil on canvas,The Nightwatch,rembrand_26group_05group.jpg,1600,1333
http://www.wga.hu/art/r/rembrand/26group/06group.jpg,rembrand,"
,The Nightwatch,
1642,
Oil on canvas, 363 x 437 cm,
Rijksmuseum, Amsterdam,

",13,1642,,363 x 437 cm,"Rijksmuseum, Amsterdam",Oil on canvas,The Nightwatch,rembrand_26group_06group.jpg,1430,1200
http://www.wga.hu/art/r/rembrand/26group/12group.jpg,rembrand,"
,The Anatomy Lesson of Joan Deyman,
1656,
Oil on canvas, 100 x 134 cm,
Historisch Museum, Amsterdam,

",13,1656,,100 x 134 cm,"Historisch Museum, Amsterdam",Oil on canvas,The Anatomy Lesson of Joan Deyman,rembrand_26group_12group.jpg,1600,1203
http://www.wga.hu/art/r/rembrand/26group/13group.jpg,rembrand,"
,Sampling Officials of the Drapers' Guild,
1662,
Oil on canvas, 192 x 279 cm,
Rijksmuseum, Amsterdam,

",13,1662,,192 x 279 cm,"Rijksmuseum, Amsterdam",Oil on canvas,Sampling Officials of the Drapers' Guild,rembrand_26group_13group.jpg,1475,1000
http://www.wga.hu/art/r/rembrand/26group/14group.jpg,rembrand,"
,Sampling Officials of the Drapers' Guild,
1662,
Oil on canvas, 192 x 279 cm,
Rijksmuseum, Amsterdam,

",13,1662,,192 x 279 cm,"Rijksmuseum, Amsterdam",Oil on canvas,Sampling Officials of the Drapers' Guild,rembrand_26group_14group.jpg,1180,800
http://www.wga.hu/art/r/rembrand/26group/16group.jpg,rembrand,"
,Family Group,
1666-68,
Oil on canvaas, 126 x 167,
Herzog Anton Ulrich-Museum, Braunschweig,

",13,1666-68,,126 x 167,"Herzog Anton Ulrich-Museum, Braunschweig",Oil on canvaas,Family Group,rembrand_26group_16group.jpg,1066,800
http://www.wga.hu/art/r/rembrand/25portra/120portr.jpg,rembrand,"
,Titus as a Franciscan Monk,
1660,
Oil on canvas, 79 x 68 cm,
Rijksmuseum, Amsterdam,

",12,1660,,79 x 68 cm,"Rijksmuseum, Amsterdam",Oil on canvas,Titus as a Franciscan Monk,rembrand_25portra_120portr.jpg,1310,1500
http://www.wga.hu/art/r/rembrand/25portra/121portr.jpg,rembrand,"
,Titus as a Franciscan Monk,
1660,
Oil on canvas, 80 x 68 cm,
Rijksmuseum, Amsterdam,

",12,1660,,80 x 68 cm,"Rijksmuseum, Amsterdam",Oil on canvas,Titus as a Franciscan Monk,rembrand_25portra_121portr.jpg,1080,1300
