,painting_url,short_name,painting_info_detail,period_code,creation_date,creation_place,dimension,exibit_place,technique,title,creation_date,creation_place,dimension,exibit_place,technique,title
1368,http://www.wga.hu/art/m/monet/07/1vario17.jpg,monet,"
,Creuse, Sunset,
1889,
Oil on canvas, 73 x 70 cm,
Musée d'Unterlinden, Colmar,

",7,1889,,73 x 70 cm,"Musée d'Unterlinden, Colmar",Oil on canvas,"Creuse, Sunset",1889,,73 x 70 cm,"Musée d'Unterlinden, Colmar",Oil on canvas,"Creuse, Sunset"
1369,http://www.wga.hu/art/m/monet/07/1vario18.jpg,monet,"
,Houses at Argenteuil,
c. 1891,
Oil on canvas, 54 x 73 cm,
Nationalgalerie, Berlin,

",7,c. 1891,,54 x 73 cm,"Nationalgalerie, Berlin",Oil on canvas,Houses at Argenteuil,c. 1891,,54 x 73 cm,"Nationalgalerie, Berlin",Oil on canvas,Houses at Argenteuil
1370,http://www.wga.hu/art/m/monet/07/3poplar1.jpg,monet,"
,Poplars, Three Pink Trees, Autumn,
1891,
Oil on canvas, 93 x 74 cn,
Museum of Art, Philadelphia,

",7,1891,,93 x 74 cn,"Museum of Art, Philadelphia",Oil on canvas,"Poplars, Three Pink Trees, Autumn",1891,,93 x 74 cn,"Museum of Art, Philadelphia",Oil on canvas,"Poplars, Three Pink Trees, Autumn"
1371,http://www.wga.hu/art/m/monet/07/3poplar2.jpg,monet,"
,The Four Trees,
1891,
Oil on canvas, 82 x 82 cm,
Metropolitan Museum of Art, New York,

",7,1891,,82 x 82 cm,"Metropolitan Museum of Art, New York",Oil on canvas,The Four Trees,1891,,82 x 82 cm,"Metropolitan Museum of Art, New York",Oil on canvas,The Four Trees
1372,http://www.wga.hu/art/m/monet/07/3poplar3.jpg,monet,"
,Three Poplars, Summer,
1891,
Oil on canvas, 92 x 73 cm,
National Museum of Western Art, Tokyo,

",7,1891,,92 x 73 cm,"National Museum of Western Art, Tokyo",Oil on canvas,"Three Poplars, Summer",1891,,92 x 73 cm,"National Museum of Western Art, Tokyo",Oil on canvas,"Three Poplars, Summer"
1373,http://www.wga.hu/art/m/monet/07/3poplar4.jpg,monet,"
,Poplars on the Banks of the River Epte,
1891,
Oil on canvas, 100 x 65 cm,
Museum of Art, Philadelphia,

",7,1891,,100 x 65 cm,"Museum of Art, Philadelphia",Oil on canvas,Poplars on the Banks of the River Epte,1891,,100 x 65 cm,"Museum of Art, Philadelphia",Oil on canvas,Poplars on the Banks of the River Epte
1374,http://www.wga.hu/art/m/monet/07/3poplar5.jpg,monet,"
,Poplars at the Banks of Epte,
1891,
Oil on canvas, 88 x 93 cm,
Private collection,

",7,1891,,88 x 93 cm,Private collection,Oil on canvas,Poplars at the Banks of Epte,1891,,88 x 93 cm,Private collection,Oil on canvas,Poplars at the Banks of Epte
1375,http://www.wga.hu/art/m/monet/07/4stacks1.jpg,monet,"
,Haystacks at Giverny,
1886,
Oil on canvas, 61 x 82 cm,
The Hermitage, St. Petersburg,

",7,1886,,61 x 82 cm,"The Hermitage, St. Petersburg",Oil on canvas,Haystacks at Giverny,1886,,61 x 82 cm,"The Hermitage, St. Petersburg",Oil on canvas,Haystacks at Giverny
1376,http://www.wga.hu/art/m/monet/07/4stacks2.jpg,monet,"
,Haystacks at Giverny,
1889,
Oil on canvas, 64 x 81 cm,
Pushkin Museum, Moscow,

",7,1889,,64 x 81 cm,"Pushkin Museum, Moscow",Oil on canvas,Haystacks at Giverny,1889,,64 x 81 cm,"Pushkin Museum, Moscow",Oil on canvas,Haystacks at Giverny
1377,http://www.wga.hu/art/m/monet/07/4stacks3.jpg,monet,"
,Haystack in the Snow, Morning,
1890,
Oil on canvas, 65 x 92 cm,
Museum of Fine Arts, Boston,

",7,1890,,65 x 92 cm,"Museum of Fine Arts, Boston",Oil on canvas,"Haystack in the Snow, Morning",1890,,65 x 92 cm,"Museum of Fine Arts, Boston",Oil on canvas,"Haystack in the Snow, Morning"
1378,http://www.wga.hu/art/m/monet/07/4stacks4.jpg,monet,"
,Stack of Wheat, Snow Effect, Overcast Day,
1890-91,
Oil on canvas, 66 x 93 cm,
Art Institute, Chicago,

",7,1890-91,,66 x 93 cm,"Art Institute, Chicago",Oil on canvas,"Stack of Wheat, Snow Effect, Overcast Day",1890-91,,66 x 93 cm,"Art Institute, Chicago",Oil on canvas,"Stack of Wheat, Snow Effect, Overcast Day"
1379,http://www.wga.hu/art/m/monet/07/4stacks5.jpg,monet,"
,Stack of Wheat,
1890-91,
Oil on canvas, 66 x 92 cm,
Art Institute, Chicago,

",7,1890-91,,66 x 92 cm,"Art Institute, Chicago",Oil on canvas,Stack of Wheat,1890-91,,66 x 92 cm,"Art Institute, Chicago",Oil on canvas,Stack of Wheat
1380,http://www.wga.hu/art/m/monet/07/4stacks6.jpg,monet,"
,Haystack, Effect of White Frost,
1891,
Oil on canvas, 65 x 92 cm,
National Gallery of Scotland, Edinburgh,

",7,1891,,65 x 92 cm,"National Gallery of Scotland, Edinburgh",Oil on canvas,"Haystack, Effect of White Frost",1891,,65 x 92 cm,"National Gallery of Scotland, Edinburgh",Oil on canvas,"Haystack, Effect of White Frost"
1381,http://www.wga.hu/art/m/monet/07/4stacks7.jpg,monet,"
,Stacks of Wheat, Sunset, Snow Effect,
1891,
Oil on canvas, 65 x 100 cm,
Art Institute, Chicago,

",7,1891,,65 x 100 cm,"Art Institute, Chicago",Oil on canvas,"Stacks of Wheat, Sunset, Snow Effect",1891,,65 x 100 cm,"Art Institute, Chicago",Oil on canvas,"Stacks of Wheat, Sunset, Snow Effect"
1382,http://www.wga.hu/art/m/monet/07/5cathed1.jpg,monet,"
,Rouen Cathedral, Effects of Morning Light,
1893,
Oil on canvas, 107 x 73 cm,
Musée d'Orsay, Paris,

",7,1893,,107 x 73 cm,"Musée d'Orsay, Paris",Oil on canvas,"Rouen Cathedral, Effects of Morning Light",1893,,107 x 73 cm,"Musée d'Orsay, Paris",Oil on canvas,"Rouen Cathedral, Effects of Morning Light"
1383,http://www.wga.hu/art/m/monet/07/5cathed2.jpg,monet,"
,Rouen Cathedral in Full Sunlight,
1893,
Oil on canvas, 107 x 73 cm,
Musée d'Orsay, Paris,

",7,1893,,107 x 73 cm,"Musée d'Orsay, Paris",Oil on canvas,Rouen Cathedral in Full Sunlight,1893,,107 x 73 cm,"Musée d'Orsay, Paris",Oil on canvas,Rouen Cathedral in Full Sunlight
1384,http://www.wga.hu/art/m/monet/07/5cathed3.jpg,monet,"
,Rouen Cathedral, Evening,
1894,
Oil on canvas, 100 x 65 cm,
Pushkin Museum, Moscow,

",7,1894,,100 x 65 cm,"Pushkin Museum, Moscow",Oil on canvas,"Rouen Cathedral, Evening",1894,,100 x 65 cm,"Pushkin Museum, Moscow",Oil on canvas,"Rouen Cathedral, Evening"
1385,http://www.wga.hu/art/m/monet/07/7floes1.jpg,monet,"
,Ice Floes,
1893,
Oil on canvas, 66 x 100 cm,
Metropolitan Museum of Art, New York,

",7,1893,,66 x 100 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Ice Floes,1893,,66 x 100 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Ice Floes
1386,http://www.wga.hu/art/m/monet/07/7floes2.jpg,monet,"
,Floating Ice at Bennecourt,
1893,
Oil on canvas, 65 x 100 cm,
Private collection,

",7,1893,,65 x 100 cm,Private collection,Oil on canvas,Floating Ice at Bennecourt,1893,,65 x 100 cm,Private collection,Oil on canvas,Floating Ice at Bennecourt
1387,http://www.wga.hu/art/m/monet/07/7floes3.jpg,monet,"
,Morning Haze,
1894,
Oil on canvas, 66 x 100 cm,
Museum of Art, Philadelphia,

",7,1894,,66 x 100 cm,"Museum of Art, Philadelphia",Oil on canvas,Morning Haze,1894,,66 x 100 cm,"Museum of Art, Philadelphia",Oil on canvas,Morning Haze
1388,http://www.wga.hu/art/m/monet/07/7floes4.jpg,monet,"
,Ice Floes on the Seine near Bennecourt,
1893,
Oil on canvas, 65 x 100 cm,
Private collection,

",7,1893,,65 x 100 cm,Private collection,Oil on canvas,Ice Floes on the Seine near Bennecourt,1893,,65 x 100 cm,Private collection,Oil on canvas,Ice Floes on the Seine near Bennecourt
1389,http://www.wga.hu/art/m/monet/06/1north1.jpg,monet,"
,Stormy Sea,
1881,
Oil on canvas, 60 x 74 cm,
National Gallery of Canada, Ottawa,

",6,1881,,60 x 74 cm,"National Gallery of Canada, Ottawa",Oil on canvas,Stormy Sea,1881,,60 x 74 cm,"National Gallery of Canada, Ottawa",Oil on canvas,Stormy Sea
1390,http://www.wga.hu/art/m/monet/06/1north2.jpg,monet,"
,Cliffs near Dieppe,
1882,
Oil on canvas, 65 x 81 cm,
Kunsthaus, Zurich,

",6,1882,,65 x 81 cm,"Kunsthaus, Zurich",Oil on canvas,Cliffs near Dieppe,1882,,65 x 81 cm,"Kunsthaus, Zurich",Oil on canvas,Cliffs near Dieppe
1391,http://www.wga.hu/art/m/monet/06/1north3.jpg,monet,"
,Bouquet of Flowers,
1881-82,
Oil on canvas, 104 x 82 cm,
Courtauld Gallery, London,

",6,1881-82,,104 x 82 cm,"Courtauld Gallery, London",Oil on canvas,Bouquet of Flowers,1881-82,,104 x 82 cm,"Courtauld Gallery, London",Oil on canvas,Bouquet of Flowers
1392,http://www.wga.hu/art/m/monet/06/2pourvi1.jpg,monet,"
,Clifftop Walk at Pourville,
1882,
Oil on canvas, 67 x 82 cm,
Art Institute, Chicago,

",6,1882,,67 x 82 cm,"Art Institute, Chicago",Oil on canvas,Clifftop Walk at Pourville,1882,,67 x 82 cm,"Art Institute, Chicago",Oil on canvas,Clifftop Walk at Pourville
1393,http://www.wga.hu/art/m/monet/06/2pourvi2.jpg,monet,"
,Rocks near Pourville at Ebb Tide,
1882,
Oil on canvas, 63 x 77 cm,
Memorial Art Gallery, University of Rochester, Rochester,

",6,1882,,63 x 77 cm,"Memorial Art Gallery, University of Rochester, Rochester",Oil on canvas,Rocks near Pourville at Ebb Tide,1882,,63 x 77 cm,"Memorial Art Gallery, University of Rochester, Rochester",Oil on canvas,Rocks near Pourville at Ebb Tide
1394,http://www.wga.hu/art/m/monet/06/3etreta1.jpg,monet,"
,La Manneporte near Étretat,
1883,
Oil on canvas, 81 x 65 cm,
Metropolitan Museum of Art, New York,

",6,1883,,81 x 65 cm,"Metropolitan Museum of Art, New York",Oil on canvas,La Manneporte near Étretat,1883,,81 x 65 cm,"Metropolitan Museum of Art, New York",Oil on canvas,La Manneporte near Étretat
1395,http://www.wga.hu/art/m/monet/06/3etreta2.jpg,monet,"
,The Manneporte (Étretat),
1883,
Oil on canvas, 65 x 81 cm,
Metropolitan Museum of Art, New York,

",6,1883,,65 x 81 cm,"Metropolitan Museum of Art, New York",Oil on canvas,The Manneporte (Étretat),1883,,65 x 81 cm,"Metropolitan Museum of Art, New York",Oil on canvas,The Manneporte (Étretat)
1396,http://www.wga.hu/art/m/monet/06/3etreta3.jpg,monet,"
,Rough Sea at Étretat,
1883,
Oil on canvas, 81 x 100 cm,
Musée des Beaux-Arts, Lyon,

",6,1883,,81 x 100 cm,"Musée des Beaux-Arts, Lyon",Oil on canvas,Rough Sea at Étretat,1883,,81 x 100 cm,"Musée des Beaux-Arts, Lyon",Oil on canvas,Rough Sea at Étretat
1397,http://www.wga.hu/art/m/monet/06/3etreta4.jpg,monet,"
,The Beach at Étretat,
1883,
Oil on canvas, 66 x 81 cm,
Musée d'Orsay, Paris,

",6,1883,,66 x 81 cm,"Musée d'Orsay, Paris",Oil on canvas,The Beach at Étretat,1883,,66 x 81 cm,"Musée d'Orsay, Paris",Oil on canvas,The Beach at Étretat
1398,http://www.wga.hu/art/m/monet/06/3etreta5.jpg,monet,"
,Fishing Boats,
1884,
Oil on canvas, 73 x 100 cm,
Wallraf-Richartz-Museum, Cologne,

",6,1884,,73 x 100 cm,"Wallraf-Richartz-Museum, Cologne",Oil on canvas,Fishing Boats,1884,,73 x 100 cm,"Wallraf-Richartz-Museum, Cologne",Oil on canvas,Fishing Boats
1399,http://www.wga.hu/art/m/monet/06/3etreta6.jpg,monet,"
,Étretat, La Manneporte, Reflections on the Sea,
1885,
Oil on canvas, 66 x 82 cm,
Musée des Beaux-Arts, Caen,

",6,1885,,66 x 82 cm,"Musée des Beaux-Arts, Caen",Oil on canvas,"Étretat, La Manneporte, Reflections on the Sea",1885,,66 x 82 cm,"Musée des Beaux-Arts, Caen",Oil on canvas,"Étretat, La Manneporte, Reflections on the Sea"
1400,http://www.wga.hu/art/m/monet/06/3etreta7.jpg,monet,"
,Étretat, La Porte d'Aval: Fishing Boats Leaving the Harbour,
c. 1885,
Oil on canvas, 60 x 81 cm,
Musée des Beaux-Arts, Dijon,

",6,c. 1885,,60 x 81 cm,"Musée des Beaux-Arts, Dijon",Oil on canvas,"Étretat, La Porte d'Aval: Fishing Boats Leaving the Harbour",c. 1885,,60 x 81 cm,"Musée des Beaux-Arts, Dijon",Oil on canvas,"Étretat, La Porte d'Aval: Fishing Boats Leaving the Harbour"
1401,http://www.wga.hu/art/m/monet/06/3etreta8.jpg,monet,"
,Boats on the Beach at Étretat,
1885,
Oil on canvas, 66 x 81 cm,
Art Institute, Chicago,

",6,1885,,66 x 81 cm,"Art Institute, Chicago",Oil on canvas,Boats on the Beach at Étretat,1885,,66 x 81 cm,"Art Institute, Chicago",Oil on canvas,Boats on the Beach at Étretat
1402,http://www.wga.hu/art/m/monet/06/4bordig1.jpg,monet,"
,Palm Trees in Bordighera,
1884,
Oil on canvas, 65 x 81 cm,
Metropolitan Museum of Art, New York,

",6,1884,,65 x 81 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Palm Trees in Bordighera,1884,,65 x 81 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Palm Trees in Bordighera
1403,http://www.wga.hu/art/m/monet/06/4bordig2.jpg,monet,"
,Villas in Bordighera,
1884,
Oil on canvas, 115 x 130 cm,
Museum of Art, Santa Barbara,

",6,1884,,115 x 130 cm,"Museum of Art, Santa Barbara",Oil on canvas,Villas in Bordighera,1884,,115 x 130 cm,"Museum of Art, Santa Barbara",Oil on canvas,Villas in Bordighera
1404,http://www.wga.hu/art/m/monet/06/4bordig3.jpg,monet,"
,Bordighera,
1884,
Oil on canvas, 65 x 81 cm,
Art Institute, Chicago,

",6,1884,,65 x 81 cm,"Art Institute, Chicago",Oil on canvas,Bordighera,1884,,65 x 81 cm,"Art Institute, Chicago",Oil on canvas,Bordighera
1405,http://www.wga.hu/art/m/monet/06/4bordig4.jpg,monet,"
,Yacht, Effect of Evening,
1885,
Oil on canvas, 54 x 65 cm,
Musée Marmottan Monet, Paris,

",6,1885,,54 x 65 cm,"Musée Marmottan Monet, Paris",Oil on canvas,"Yacht, Effect of Evening",1885,,54 x 65 cm,"Musée Marmottan Monet, Paris",Oil on canvas,"Yacht, Effect of Evening"
1406,http://www.wga.hu/art/m/monet/06/5frost.jpg,monet,"
,Frost,
1885,
Oil on canvas, 60 x 80 cm,
Private collection,

",6,1885,,60 x 80 cm,Private collection,Oil on canvas,Frost,1885,,60 x 80 cm,Private collection,Oil on canvas,Frost
1407,http://www.wga.hu/art/m/monet/06/6poppy.jpg,monet,"
,Poppy Field in a Hollow near Giverny,
1885,
Oil on canvas, 65 x 81 cm,
Museum of Fine Arts, Boston,

",6,1885,,65 x 81 cm,"Museum of Fine Arts, Boston",Oil on canvas,Poppy Field in a Hollow near Giverny,1885,,65 x 81 cm,"Museum of Fine Arts, Boston",Oil on canvas,Poppy Field in a Hollow near Giverny
1408,http://www.wga.hu/art/m/monet/05/1vethe1.jpg,monet,"
,The Church in Vétheuil in Winter,
1879,
Oil on canvas, 53 x 71 cm,
Musée d'Orsay, Paris,

",5,1879,,53 x 71 cm,"Musée d'Orsay, Paris",Oil on canvas,The Church in Vétheuil in Winter,1879,,53 x 71 cm,"Musée d'Orsay, Paris",Oil on canvas,The Church in Vétheuil in Winter
1409,http://www.wga.hu/art/m/monet/05/1vethe2.jpg,monet,"
,Road to Vétheuil, Snow Effect,
1879,
Oil on canvas, 61 x 82 cm,
Museum of Fine Arts, St. Petersburg, Florida,

",5,1879,,61 x 82 cm,"Museum of Fine Arts, St. Petersburg, Florida",Oil on canvas,"Road to Vétheuil, Snow Effect",1879,,61 x 82 cm,"Museum of Fine Arts, St. Petersburg, Florida",Oil on canvas,"Road to Vétheuil, Snow Effect"
1410,http://www.wga.hu/art/m/monet/05/1vethe3.jpg,monet,"
,Road into Vétheuil in Winter,
1879,
Oil on canvas, 53  x 72 cm,
Konstmuseum, Gothenburg,

",5,1879,,53  x 72 cm,"Konstmuseum, Gothenburg",Oil on canvas,Road into Vétheuil in Winter,1879,,53  x 72 cm,"Konstmuseum, Gothenburg",Oil on canvas,Road into Vétheuil in Winter
1411,http://www.wga.hu/art/m/monet/05/1vethe4.jpg,monet,"
,View of Vétheuil in Summer,
1880,
Oil on canvas, 60 x 100 cm,
Metropolitan Museum of Art, New York,

",5,1880,,60 x 100 cm,"Metropolitan Museum of Art, New York",Oil on canvas,View of Vétheuil in Summer,1880,,60 x 100 cm,"Metropolitan Museum of Art, New York",Oil on canvas,View of Vétheuil in Summer
1412,http://www.wga.hu/art/m/monet/05/1vethe5.jpg,monet,"
,View of Vétheuil,
1880,
Oil on canvas, 80 x 60 cm,
Metropolitan Museum of Art, New York,

",5,1880,,80 x 60 cm,"Metropolitan Museum of Art, New York",Oil on canvas,View of Vétheuil,1880,,80 x 60 cm,"Metropolitan Museum of Art, New York",Oil on canvas,View of Vétheuil
1413,http://www.wga.hu/art/m/monet/05/1vethe6.jpg,monet,"
,Monet's Garden in Vétheuil,
1881,
Oil on canvas, 152 x 121 cm,
National Gallery of Art, Washington,

",5,1881,,152 x 121 cm,"National Gallery of Art, Washington",Oil on canvas,Monet's Garden in Vétheuil,1881,,152 x 121 cm,"National Gallery of Art, Washington",Oil on canvas,Monet's Garden in Vétheuil
1414,http://www.wga.hu/art/m/monet/05/2vario01.jpg,monet,"
,Chrysanthemums,
1878,
Oil on canvas, 54 x 65 cm,
Musée d'Orsay, Paris,

",5,1878,,54 x 65 cm,"Musée d'Orsay, Paris",Oil on canvas,Chrysanthemums,1878,,54 x 65 cm,"Musée d'Orsay, Paris",Oil on canvas,Chrysanthemums
1415,http://www.wga.hu/art/m/monet/05/2vario02.jpg,monet,"
,Plum Trees in Bloom,
1879,
Oil on canvas, 64 x 81 cm,
Szépmûvészeti Múzeum, Budapest,

",5,1879,,64 x 81 cm,"Szépmûvészeti Múzeum, Budapest",Oil on canvas,Plum Trees in Bloom,1879,,64 x 81 cm,"Szépmûvészeti Múzeum, Budapest",Oil on canvas,Plum Trees in Bloom
1416,http://www.wga.hu/art/m/monet/05/2vario03.jpg,monet,"
,Camille Monet on Her Deathbed,
1879,
Oil on canvas, 90 x 68 cm,
Musée d'Orsay, Paris,

",5,1879,,90 x 68 cm,"Musée d'Orsay, Paris",Oil on canvas,Camille Monet on Her Deathbed,1879,,90 x 68 cm,"Musée d'Orsay, Paris",Oil on canvas,Camille Monet on Her Deathbed
1417,http://www.wga.hu/art/m/monet/05/2vario04.jpg,monet,"
,Still-Life with Apples and Grapes,
1879-80,
Oil on canvas, 68 x 90 cm,
Metropolitan Museum of Art, New York,

",5,1879-80,,68 x 90 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Still-Life with Apples and Grapes,1879-80,,68 x 90 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Still-Life with Apples and Grapes
1418,http://www.wga.hu/art/m/monet/05/2vario05.jpg,monet,"
,Still-Life with Pears and Grapes,
1880,
Oil on canvas, 65 x 81 cm,
Kunsthalle, Hamburg,

",5,1880,,65 x 81 cm,"Kunsthalle, Hamburg",Oil on canvas,Still-Life with Pears and Grapes,1880,,65 x 81 cm,"Kunsthalle, Hamburg",Oil on canvas,Still-Life with Pears and Grapes
1419,http://www.wga.hu/art/m/monet/05/2vario06.jpg,monet,"
,Bouquet of Sunflowers,
1880,
Oil on canvas, 101 x 81 cm,
Metropolitan Museum of Art, New York,

",5,1880,,101 x 81 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Bouquet of Sunflowers,1880,,101 x 81 cm,"Metropolitan Museum of Art, New York",Oil on canvas,Bouquet of Sunflowers
1420,http://www.wga.hu/art/m/monet/05/2vario07.jpg,monet,"
,Jerusalem Artichoke Flowers,
1880,
Oil on canvas, 100 x 73 cm,
National Gallery of Art, Washington,

",5,1880,,100 x 73 cm,"National Gallery of Art, Washington",Oil on canvas,Jerusalem Artichoke Flowers,1880,,100 x 73 cm,"National Gallery of Art, Washington",Oil on canvas,Jerusalem Artichoke Flowers
1421,http://www.wga.hu/art/m/monet/05/2vario08.jpg,monet,"
,Lavacourt in Winter,
1879,
Oil on canvas, 51 x 66 cm,
Private collection,

",5,1879,,51 x 66 cm,Private collection,Oil on canvas,Lavacourt in Winter,1879,,51 x 66 cm,Private collection,Oil on canvas,Lavacourt in Winter
1422,http://www.wga.hu/art/m/monet/05/2vario09.jpg,monet,"
,The Breakup of the Ice at Lavacourt,
1880,
Oil on canvas, 46 x 82 cm,
Private collection,

",5,1880,,46 x 82 cm,Private collection,Oil on canvas,The Breakup of the Ice at Lavacourt,1880,,46 x 82 cm,Private collection,Oil on canvas,The Breakup of the Ice at Lavacourt
1423,http://www.wga.hu/art/m/monet/05/2vario10.jpg,monet,"
,Sunset on the Seine in Winter,
1880,
Oil on canvas, 60 x 80 cm,
Private collection,

",5,1880,,60 x 80 cm,Private collection,Oil on canvas,Sunset on the Seine in Winter,1880,,60 x 80 cm,Private collection,Oil on canvas,Sunset on the Seine in Winter
1424,http://www.wga.hu/art/m/monet/05/2vario11.jpg,monet,"
,Woman Seated under the Willows,
1880,
Oil on canvas, 81 x 60 cm,
National Gallery of Art, Washington,

",5,1880,,81 x 60 cm,"National Gallery of Art, Washington",Oil on canvas,Woman Seated under the Willows,1880,,81 x 60 cm,"National Gallery of Art, Washington",Oil on canvas,Woman Seated under the Willows
1425,http://www.wga.hu/art/m/monet/05/2vario12.jpg,monet,"
,Wheat Field,
1881,
Oil on canvas, 65 x 81 cm,
Museum of Art, Cleveland,

",5,1881,,65 x 81 cm,"Museum of Art, Cleveland",Oil on canvas,Wheat Field,1881,,65 x 81 cm,"Museum of Art, Cleveland",Oil on canvas,Wheat Field
1426,http://www.wga.hu/art/m/monet/04/1argen1.jpg,monet,"
,Boulevard Saint-Denis, Argenteuil, in Winter,
1875,
Oil on canvas, 61 x 82 cm,
Museum of Fine Arts, Boston,

",4,1875,,61 x 82 cm,"Museum of Fine Arts, Boston",Oil on canvas,"Boulevard Saint-Denis, Argenteuil, in Winter",1875,,61 x 82 cm,"Museum of Fine Arts, Boston",Oil on canvas,"Boulevard Saint-Denis, Argenteuil, in Winter"
1427,http://www.wga.hu/art/m/monet/04/1argen2.jpg,monet,"
,The Boulevard de Pontoise in Argenteuil under Snow,
1875,
Oil on canvas, 60 x 81 cm,
Öffentliche Kunstsammlung, Basel,

",4,1875,,60 x 81 cm,"Öffentliche Kunstsammlung, Basel",Oil on canvas,The Boulevard de Pontoise in Argenteuil under Snow,1875,,60 x 81 cm,"Öffentliche Kunstsammlung, Basel",Oil on canvas,The Boulevard de Pontoise in Argenteuil under Snow
1428,http://www.wga.hu/art/m/monet/04/1argen3.jpg,monet,"
,Entrance of the Grande Rue at Argenteuil in Winter,
1875,
Oil on canvas, 57 x 63 cm,
Musée des Beaux-Arts, Lyon,

",4,1875,,57 x 63 cm,"Musée des Beaux-Arts, Lyon",Oil on canvas,Entrance of the Grande Rue at Argenteuil in Winter,1875,,57 x 63 cm,"Musée des Beaux-Arts, Lyon",Oil on canvas,Entrance of the Grande Rue at Argenteuil in Winter
